rms_mean,rms_var,rms_skew,rms_kurtosis,centroid_mean,centroid_var,centroid_skew,centroid_kurtosis,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,tempo,num_beats,dynamic_range,rms_variability,flatness_mean,flatness_var,flatness_skew,flatness_kurtosis,onset_mean,onset_var,onset_skew,onset_kurtosis,tonnetz_mean,tonnetz_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,chroma_12_mean,chroma_12_var,mfcc_1_mean,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_var,label,filename,chunk_id
0.16257022,0.0011464155,-0.36637443,-0.0037019253,3227.989647586331,300258.53172245366,0.6988410714271174,0.792943124841242,2856.8392549503437,69421.34870078557,6697.723388671875,1116799.7267469764,0.12682201244212962,0.0025098902494001454,143.5546875,12,0.16868022084236145,0.2082715779542923,0.056370776,0.0017280134,1.2109452,1.2956734,1.305247,1.4622337,2.6407435,10.008438,0.0026896724853281016,0.004189251148034577,0.5757047,0.08145189,0.52902734,0.07029074,0.4163542,0.0666011,0.39811876,0.0670988,0.43007663,0.06541249,0.52424043,0.04797325,0.7593707,0.064158216,0.6590312,0.07008177,0.5535964,0.07404754,0.47358215,0.057415634,0.52140003,0.0609523,0.57650715,0.08038162,-51.482113,824.72266,0.08318724,20.65356,37.982,228.1981,-0.021171411,10.429199,-15.583232,270.86362,-0.007198537,10.859021,31.33605,102.613,-0.011839752,3.9518309,15.386255,125.20615,-0.015865829,4.073284,15.012457,66.74993,-0.13613738,2.804665,11.075886,121.050766,-0.20547573,3.7255797,15.058105,110.49456,-0.17424309,2.8378186,10.715535,74.69307,-0.20628916,2.3649728,17.15668,100.343414,-0.26012295,2.4172232,10.873327,91.80536,-0.19647062,2.8151567,13.942198,60.856876,-0.07885076,2.0593522,1.133547,43.468174,-0.015371509,1.3666362,1,ai_metal_01.wav,19
0.122829825,0.0018846539,0.7015915,-0.6664636,3580.45105568096,587165.5170858338,0.6574871212458206,1.5451321286165713,3070.288985532578,41249.18157844772,7577.1453857421875,1041782.7475722879,0.1534966362847222,0.009066477785875767,103.359375,8,0.17831838130950928,0.3534369468688965,0.0638464,0.00404614,1.9918122,3.9102912,1.4306747,2.0825717,2.6242392,8.978462,-0.02350221777123508,0.02497929084829651,0.35586184,0.09722643,0.44412047,0.10238117,0.3587669,0.0814324,0.30521902,0.08888412,0.33844468,0.09311677,0.39404234,0.07881106,0.6480033,0.10467835,0.6223754,0.08521519,0.46926752,0.09433219,0.36159027,0.09125582,0.345032,0.062151678,0.38331753,0.110856764,-91.872574,1625.6266,-0.449726,28.197372,28.381813,662.3316,0.091114804,23.752337,-11.58834,139.78137,0.079654686,5.185444,9.734288,292.92438,0.08980691,10.395007,8.720341,188.31514,0.12414155,7.084029,4.532536,162.94421,0.10299071,4.18626,-1.0213662,214.30113,0.12473419,4.3383856,1.0958526,187.2452,0.12415037,4.3326526,-2.0934794,127.103645,-0.013888377,2.699293,5.0623555,161.85068,-0.074861445,3.0138078,1.0496702,149.95802,-0.011022462,2.953055,3.8580039,178.58047,0.040958364,3.5696049,-4.295052,117.89218,-0.008587731,2.6264615,1,ai_metal_01.wav,20
0.13639106,0.0023156272,0.21368425,-1.1692578,3458.500791652386,731187.57433409,1.109696022131072,2.0803459561974016,3012.0609674245707,45027.2643347818,7281.9610595703125,1304392.4087937921,0.14571578414351852,0.010711801068445949,103.359375,9,0.1931433528661728,0.3528161346912384,0.059487097,0.0043284246,2.2920601,5.335272,1.5544943,2.6529644,2.6306796,9.35211,0.011146998087543122,0.016533387400827042,0.4126966,0.117019705,0.48114777,0.10173912,0.4772013,0.09044333,0.3628488,0.07413891,0.40319514,0.08058401,0.44437712,0.084487505,0.6048017,0.098749384,0.66179603,0.095887125,0.42906812,0.07050063,0.3201912,0.055436704,0.40167814,0.09246523,0.41231322,0.09719787,-85.27738,1504.3478,0.13608934,23.527647,31.490383,592.9825,0.2987408,15.715779,-11.145268,273.34125,-0.19622272,9.240931,10.146735,494.406,0.11254876,13.576812,5.090935,207.4658,0.07617516,6.517853,10.030298,156.7239,-0.03461456,3.6631103,7.133146,183.45656,-0.046112243,3.3653522,5.9275413,236.26595,0.043288402,3.1160605,-1.604203,158.86949,0.058835823,2.676907,6.547985,170.02267,0.141972,3.0274134,7.7870493,141.01659,0.053596232,3.0167737,10.59997,110.3683,0.05549426,1.8307006,-2.159888,81.42267,0.0492873,1.4029671,1,ai_metal_01.wav,21
0.15287773,0.0015908405,-0.52610433,-0.55578613,3379.0790191559827,783706.560132315,1.4482152262883057,2.3338084475662946,2995.1932914132067,22687.07364517549,7224.6388753255205,874139.1950338663,0.1400123878761574,0.011258832829274923,103.359375,8,0.16735485196113586,0.2608970105648041,0.054887082,0.0040199137,2.331978,5.518899,1.4849744,2.6244571,2.0941322,4.333997,0.017271866172098124,0.00845415468743928,0.36276576,0.07265934,0.5132149,0.08102246,0.41332874,0.07593068,0.3616381,0.06346481,0.41336522,0.08782302,0.43728065,0.048435483,0.6657287,0.09119295,0.5750448,0.06977689,0.4498525,0.061988495,0.39757842,0.06363173,0.4384584,0.08654026,0.36170277,0.08391204,-78.49336,1279.5891,-0.014977906,21.633009,32.23073,850.2065,0.33588398,13.948592,-3.0070436,298.21805,-0.10851223,7.6687603,19.866978,327.87515,-0.20569715,6.621963,6.85536,205.74872,-0.045512937,4.470284,10.772761,126.58036,-0.07022907,2.7139485,13.154688,203.12282,-0.08820076,4.1490717,15.470581,285.15826,0.02188487,3.5875323,6.2881794,171.50119,0.020543018,3.140671,13.059507,81.27941,-0.08072203,2.1417496,8.118467,56.77275,-0.018321153,1.1639031,9.269588,82.99066,-0.0029856716,1.8528934,0.14885062,65.60698,-0.002448581,1.6794378,1,ai_metal_01.wav,22
0.15784696,0.0010521782,0.03469343,-0.3059399,3199.109985686752,178447.23268549718,0.4836794613895434,0.9000327426895245,2726.084956891166,32278.26316080391,6393.9158121744795,548956.623374381,0.14382369429976852,0.002164667888719522,103.359375,8,0.15304359793663025,0.20549838244915009,0.053558305,0.0010116568,0.8790668,0.46073556,1.265844,1.3575746,2.270773,5.820072,0.010614093317825445,0.008608194254349291,0.6525349,0.084492505,0.5222075,0.06949485,0.41451862,0.059341855,0.5123828,0.088629656,0.4230963,0.068656646,0.41235167,0.06854416,0.49641073,0.09233323,0.49904764,0.08429346,0.42219636,0.062037904,0.39107993,0.057069425,0.47912428,0.04904104,0.6687249,0.08610405,-45.82568,814.63513,0.11766769,11.812276,36.78394,482.65942,-0.30971935,7.8773446,-20.135416,128.5897,-0.1037876,3.2483847,28.834343,293.60364,0.09033357,1.8591939,3.9041445,122.24863,0.055912275,1.2019992,17.41883,76.67652,0.044807393,2.027311,20.749132,113.79617,-0.041060146,2.3211005,22.82227,119.03006,-0.07106449,1.7289888,5.478051,57.216232,-0.0709424,1.1946502,7.252409,62.102875,-0.044368953,1.2814717,5.2326083,58.23434,-0.024829542,1.1389884,11.833569,70.48923,-0.035662137,1.332504,1.766777,90.391464,-0.05097031,1.5843399,1,ai_metal_01.wav,23
0.18675734,0.0018552189,-0.06166065,-0.892889,3064.7737218802254,182393.15104245007,-0.13517518770521297,-0.8438115891423266,2708.049251650463,39703.71307262634,6187.8550211588545,658951.4281838718,0.12647388599537038,0.002813937405663426,103.359375,8,0.16536927223205566,0.23063218593597412,0.048135564,0.0016961715,1.3792533,1.3945022,1.3128537,1.6417252,2.3218052,5.606247,0.008034586602972,0.00736143908520674,0.70023483,0.0767514,0.5199088,0.0643468,0.45077813,0.07312558,0.54809433,0.08490756,0.55138856,0.080419,0.48754466,0.05056136,0.57243055,0.07555338,0.607058,0.06458172,0.477263,0.047501232,0.41920048,0.050646756,0.48544014,0.04872391,0.6477056,0.07235652,-43.322582,774.12195,-0.005653134,11.806124,39.320263,171.55377,0.060298495,5.212282,-17.550325,110.29007,0.018484423,2.0285094,39.958748,117.76519,0.015126294,2.640787,10.471244,109.80263,-0.029437097,1.2146233,14.699282,90.186104,-0.036019307,1.3464187,12.986006,115.67583,-0.01249414,1.9965055,18.88752,76.177536,-0.0025428843,1.3719821,5.541188,44.365913,0.024427257,1.2558479,12.401607,54.493977,0.011760043,1.1744691,11.510748,29.529512,0.0015214152,0.7243656,15.720197,31.771236,-0.00070585805,0.8738887,1.1533117,31.81892,-0.037471596,0.7392105,1,ai_metal_01.wav,24
0.17712802,0.0022313057,0.15917964,-0.6746831,3257.0375301927033,198940.17067190172,-0.09582336241528558,0.016955387537342048,2766.1206300158324,30128.055742532357,6530.242919921875,655363.7931868434,0.13701940465856483,0.0022179871869103572,103.359375,8,0.20124346017837524,0.26668113470077515,0.048622616,0.0012584231,1.0579,0.9440329,1.4683764,2.579054,2.1650724,5.2050295,-0.0010589657683588115,0.010053505686818193,0.5363445,0.07667872,0.42221007,0.0509607,0.35160768,0.056387763,0.476608,0.08926607,0.38696614,0.076649345,0.3889921,0.051497657,0.59211355,0.094224595,0.5195066,0.06761163,0.38820103,0.050848506,0.35442445,0.05133061,0.45343548,0.056300566,0.66592014,0.09958304,-51.56809,1121.6526,0.19337656,15.72599,27.927662,258.424,-0.21917078,6.36655,-18.888502,154.69098,-0.030989911,2.8604753,36.93549,186.18626,-0.06404601,2.8297725,11.532727,102.19278,-0.03434997,1.440721,16.495707,72.982,-0.03438848,1.3351402,13.201998,71.904144,-0.007871012,1.5305289,17.123669,76.23802,0.03829646,1.4659836,5.2011423,53.771103,-0.004161813,1.433895,12.805706,44.00043,0.00018048286,1.3285327,11.648322,34.484333,-0.014435472,1.1221571,15.779413,38.95016,-0.012437247,0.9431537,1.8780222,48.926376,0.011492979,1.1971654,1,ai_metal_01.wav,25
0.20896864,0.0011851588,0.0005878495,-1.2110913,3051.205938624631,161614.413021566,-0.1616200034585003,-1.256819441356734,2771.6669659505515,31742.83503618718,6319.097900390625,638795.1458618045,0.10994466145833333,0.000949859619140625,103.359375,6,0.13133060932159424,0.1647430807352066,0.03777078,0.0006857782,0.5733653,-0.74369526,1.4705167,1.9646896,1.9958885,3.8964772,0.03233758099432255,0.003983578033532398,0.48759818,0.08796508,0.45291555,0.05139235,0.46322498,0.06059001,0.5582221,0.07188261,0.64170796,0.09665569,0.53452003,0.057914857,0.6057998,0.05582225,0.6315726,0.07312569,0.5009936,0.04586122,0.43281457,0.04540952,0.4033065,0.05021957,0.47654673,0.07979411,-42.401222,673.80615,0.15591642,11.863859,36.25973,163.92351,-0.06828565,5.352471,-15.625048,91.210434,0.07344163,2.490712,39.870937,50.578205,-0.07413716,0.83371973,15.063727,38.669144,-0.01534899,1.4549837,20.003914,44.750042,-0.053570714,1.1721473,13.937995,46.73357,-0.023493966,1.5575732,18.403189,38.026707,0.024153559,1.398581,9.491302,51.77514,-0.002203833,2.2268152,19.88275,40.77696,-0.011032555,1.4898896,19.428938,38.271755,-0.008935756,1.0927709,23.952866,29.262459,-0.0026222004,0.898943,8.155001,24.606438,0.013317271,0.69383824,1,ai_metal_01.wav,26
0.19328044,0.0021909277,-0.25719482,-0.56365395,3159.0381444391173,121957.83863893105,0.24907848154708923,-0.20747979057739174,2801.6216682286404,25161.12805158471,6489.8681640625,481360.52802205086,0.12378155743634259,0.0020576008992839417,103.359375,8,0.18962052464485168,0.2421732246875763,0.04944635,0.0018154011,1.6041924,1.8871617,1.1858003,1.0381112,2.2985253,5.8510485,0.0055100419458453355,0.008130064346152292,0.7054024,0.04553709,0.5577373,0.03927359,0.5290893,0.049570728,0.5408742,0.04732656,0.5783055,0.047166593,0.60199326,0.04759368,0.71923107,0.05458935,0.6776913,0.043618925,0.5522544,0.038235206,0.53595173,0.031378295,0.6429661,0.044123083,0.7707696,0.06880771,-40.803856,364.50467,0.113799445,4.7290616,37.009445,148.45786,0.013704075,5.0863805,-16.79339,132.62376,-0.09216596,3.309831,33.257553,149.13577,0.016882632,2.5757446,8.99154,103.29367,-0.069270134,2.2490437,13.887103,107.72313,-0.04185679,2.4235308,12.213367,90.9648,-0.03157346,2.139596,19.482944,83.32894,-0.023438862,2.5144083,8.99049,77.19298,-0.008272405,2.3811233,16.18606,51.852474,0.01980737,1.5972826,14.579658,44.058403,0.005568343,1.3001692,18.85395,33.3701,0.020935591,1.2229035,2.991766,32.623016,0.01603847,1.1828544,1,ai_metal_01.wav,27
0.2052042,0.0009646969,0.42592162,-0.76092863,3059.0311791206095,112486.58816372062,-0.3512031573778419,-0.7390918837858864,2737.3644657994437,30275.82613636136,6212.628173828125,517720.94514220953,0.10756202980324074,0.0007613899572068934,143.5546875,10,0.14196990430355072,0.15135933458805084,0.039803196,0.00058608537,0.54442036,-0.69789124,1.2025056,1.2083884,2.2819169,5.876956,0.013177265793720375,0.0035596969796138737,0.8113215,0.05691697,0.6903106,0.038995616,0.55498797,0.04146944,0.5587124,0.054552246,0.5225601,0.043175373,0.54851174,0.044353627,0.5809018,0.031641368,0.68430513,0.045175243,0.6767677,0.039853368,0.5651967,0.036100537,0.57819635,0.032741185,0.7377592,0.05102616,-35.99885,557.1366,0.028721606,15.339253,38.653896,130.8359,-0.06284317,3.8523874,-20.157738,104.10201,-0.16002624,3.3104277,37.2446,47.053585,0.006602814,1.1556865,12.968401,26.010881,-0.09095901,0.7299936,19.700268,19.071299,-0.0585006,0.6450816,16.13281,40.817093,-0.0012743848,1.5623313,19.249039,49.390575,0.007963353,1.2826729,7.9293513,64.08949,0.018332848,2.0485063,14.737422,39.307415,0.04167143,1.152015,16.398684,31.882301,0.07486573,1.2425793,20.991167,25.431177,0.08777076,0.9245957,5.8284106,21.51735,0.091630585,0.56608933,1,ai_metal_01.wav,28
0.20101652,0.0013174079,0.10601055,-0.70280075,3167.2895446167176,126482.13182538947,0.27614403904767343,-0.46662830593733906,2767.7949031464227,22329.02099597288,6413.0564371744795,470340.7591074291,0.12264449508101852,0.0010530278802081555,103.359375,8,0.16832996904850006,0.1805628538131714,0.044917278,0.00091728073,1.1819316,1.5651684,1.335231,1.5144945,1.7734319,2.8246841,0.010780760930704014,0.00656980201454681,0.6010136,0.069942534,0.46568453,0.055860803,0.4006802,0.06571842,0.49382663,0.08489989,0.46458346,0.09194732,0.407543,0.05469505,0.5300254,0.07684297,0.51788026,0.07074763,0.4377197,0.04570485,0.4070601,0.047155723,0.45176947,0.03662166,0.70358586,0.09416743,-37.719925,556.2073,0.003863679,6.940507,32.27162,160.43214,-0.1973086,5.1338305,-17.121622,79.50047,0.10849162,2.5404568,39.128716,88.26614,0.04559868,1.3688216,13.207216,62.648617,0.10988349,1.2364714,17.58947,26.654808,-0.012588086,0.64347816,13.836983,71.957825,-0.07635244,1.3949825,18.584715,62.011665,-0.08732505,1.6642505,5.7508736,53.009953,-0.07505675,2.1866152,14.129351,31.180603,0.011577131,1.2952353,15.792798,42.513493,0.053045735,1.3705176,22.322325,41.301956,0.026402773,1.193022,7.0592685,46.37754,0.015388659,1.2234064,1,ai_metal_01.wav,29
0.17875057,0.0022434099,-0.28989425,-0.2889495,3463.593813125086,403819.5061736738,1.0792317081711593,1.8692423869022239,2874.3495387045864,41402.98882634658,7008.060709635417,963559.049003654,0.16628011067708334,0.006375539771936558,103.359375,9,0.21262559294700623,0.2649762034416199,0.076470144,0.0046033077,1.6998535,2.4359221,1.3838632,1.6996619,1.9409022,4.168671,0.006140312832218691,0.0054387936962363975,0.5443294,0.10571051,0.43433976,0.078173354,0.36038706,0.070755504,0.44094157,0.116505444,0.3530455,0.064761266,0.38064477,0.06217855,0.54191315,0.095763475,0.5364331,0.094706826,0.4721555,0.08777925,0.40909132,0.06744651,0.3933527,0.05877963,0.49626634,0.098696604,-37.045887,700.6943,0.13622013,9.180755,29.988707,345.08923,-0.06361226,9.8689375,-18.047459,151.29137,-0.12568925,4.728912,23.929024,257.14673,-0.24944714,6.1789675,11.170943,93.81874,-0.047524355,3.5309901,10.766087,168.3793,-0.10711721,2.0979795,10.903899,296.03812,-0.10941798,3.8761961,15.869976,166.79391,-0.044225052,2.663432,1.8427097,147.84398,0.014928376,2.7479858,9.923254,130.86168,-0.009366486,2.7800717,7.456248,134.66528,-0.12104804,2.4682844,13.018819,156.40486,-0.22802556,3.556522,2.136072,92.059975,-0.13732696,2.50128,1,ai_metal_01.wav,30
0.1532677,0.0023241225,0.5653655,-0.61443067,3762.35256158484,698947.9694515847,1.2390120075198394,1.9305693440797977,2903.3476292673026,36340.70926877698,7434.537760416667,934378.2896134587,0.1989452220775463,0.013333959952099007,103.359375,7,0.20637857913970947,0.31454217433929443,0.085258715,0.005865992,1.5327888,1.6401343,1.3567092,1.2922547,2.92185,12.829209,-0.023208895216815885,0.020041019228243768,0.3632772,0.09963535,0.4787537,0.11103438,0.36358115,0.09268621,0.30674225,0.07116521,0.3249857,0.07357494,0.37084165,0.059424687,0.64960706,0.1027978,0.5078,0.08847732,0.3486181,0.077760644,0.3122767,0.06871317,0.3936929,0.090560816,0.36588112,0.099475116,-57.243748,982.90265,0.0009369497,18.601656,12.594257,874.72296,-0.13713387,14.983935,-29.14047,430.02988,0.16454546,12.932945,4.978088,384.7034,-0.14061108,10.596078,2.8551831,283.66708,-0.09505196,8.349422,-1.7929252,299.25037,0.0141716795,4.093112,-4.018908,506.22302,0.071894445,6.558189,3.7482443,321.09845,-0.12440348,5.260113,-8.716046,280.10837,-0.09577745,4.4020925,1.2542875,207.2084,-0.018358495,5.152335,-0.5536647,164.7883,0.03964642,5.9003487,0.74634695,162.3142,0.07417541,3.7729018,-6.5177417,104.28669,0.00842951,2.958278,1,ai_metal_01.wav,31
0.17735842,0.0024616977,0.13564825,-0.86246204,3548.0652619010048,509392.66555907176,0.7922576963329899,1.1920047077896703,2936.3834006946513,38744.72502387741,7277.724202473958,872267.6567195191,0.15972448278356483,0.008233779124067317,143.5546875,10,0.2041914463043213,0.2797470688819885,0.06724375,0.0045515005,2.4519458,6.3795547,1.4910926,1.7788557,1.9776907,4.2686977,0.012723970491060688,0.008004871180947505,0.3558943,0.08703114,0.4465282,0.093526505,0.38160297,0.08878328,0.28359243,0.058958884,0.29845574,0.0605944,0.41935757,0.07114769,0.67726296,0.100563705,0.6466286,0.11218507,0.40659332,0.07909916,0.34154645,0.080310114,0.31143457,0.066879235,0.3467519,0.093854144,-50.418354,1034.2318,0.064652845,15.065181,21.989403,828.2966,-0.1415856,19.372473,-23.194124,675.58295,0.29429793,17.342556,6.534312,576.37714,0.16402213,16.520958,2.9125004,317.43088,0.051561747,11.668581,7.0002418,227.0885,0.19712964,6.9993343,8.3648815,268.6268,0.2538205,6.655746,13.14431,162.86862,0.21530093,4.3994923,-2.4688513,120.01318,0.113906436,3.289939,7.1949725,105.95489,0.07132511,4.087378,5.3925915,116.73583,0.08049731,4.536535,6.129064,169.05052,0.06692804,3.8429325,-5.699535,128.10413,0.08203088,3.7829182,1,ai_metal_01.wav,32
0.19983615,0.0012161897,-0.38635638,0.008984327,3175.1002501309754,508098.54273761244,1.3981512026814822,3.093107537831595,2961.5074515653077,42194.72383008832,6912.058512369792,1001383.1313409739,0.11107494212962964,0.004233859121717707,103.359375,7,0.18901710212230682,0.17451252043247223,0.03783748,0.0019016048,3.3855765,15.758968,1.3895327,2.1705818,2.1656232,4.4250813,0.018632099579640793,0.005298865371479564,0.30723414,0.09096573,0.34418568,0.071187176,0.32106155,0.07133406,0.31103894,0.059162665,0.3371655,0.097540565,0.36893842,0.05640324,0.67645985,0.10618176,0.48655552,0.09756816,0.36566517,0.091022156,0.30821928,0.08354149,0.30411282,0.09569827,0.34787822,0.12916796,-59.70987,1332.3114,0.28780493,38.02576,34.86384,491.18555,0.23991536,10.118769,-8.164547,319.3315,-0.20154011,11.394053,21.938826,281.68246,-0.024090992,5.9277806,10.907118,206.56894,-0.07350773,5.4086633,12.623135,106.434685,-0.066022284,2.3544238,15.467918,146.04697,-0.06429673,3.4037123,22.159605,150.1491,-0.034976594,3.7770922,7.7915936,130.5345,-0.056240264,4.288854,18.503744,115.829445,-0.101532705,3.190112,13.781932,81.15331,-0.05813437,1.0093699,14.133003,70.30313,-0.0398654,0.8858332,-0.24391195,67.16592,-0.040629998,2.003407,1,ai_metal_01.wav,33
0.19021176,0.0012051007,-0.314869,0.61148,3251.5725621208385,247556.32836826393,0.5108713686762816,0.7365733278413122,2922.398149091596,47835.41506210106,6896.207682291667,832029.773030016,0.1259471752025463,0.003107823947615748,143.5546875,11,0.18872301280498505,0.1825048178434372,0.053562388,0.0024553156,2.6480024,8.425885,1.3117799,1.3482003,2.0940526,5.106035,0.005285657884668858,0.007877879504863254,0.60489607,0.088957086,0.4478558,0.07671271,0.37042645,0.067528814,0.34866136,0.056874804,0.37136725,0.061500482,0.42177424,0.057452556,0.6044945,0.086133994,0.5778159,0.09258396,0.42884433,0.060658034,0.35675734,0.05222157,0.4331223,0.059045795,0.7176457,0.09913233,-38.878727,565.4034,0.18715756,13.293268,37.877193,232.94669,-0.017944358,9.631007,-12.86128,186.31575,-0.028490862,5.7781744,24.948912,108.43383,-0.07692938,2.858468,12.955964,140.95142,-0.03304317,4.5412755,12.482302,64.13491,-0.11151609,2.3071806,14.743654,141.04332,-0.16795245,4.570217,19.202454,103.32047,-0.13838582,3.288779,5.3117743,107.6787,-0.021695554,4.279068,14.071974,82.33798,0.092164025,2.6825619,13.208132,174.20074,0.122570895,2.6404757,14.23179,112.33329,0.04927056,1.8304923,2.789903,33.18416,-0.075880386,1.244938,1,ai_metal_01.wav,34
0.19199286,0.0010163438,0.12815018,-0.4870081,3446.9056960838684,316330.8204715169,0.9220756255174437,0.22561614186102252,3036.694005178843,56416.13194011278,7322.0367431640625,669119.6657624096,0.1377495659722222,0.0021547204182471758,103.359375,9,0.14718589186668396,0.16604860126972198,0.052350998,0.001181691,1.2920188,1.5184064,1.2739266,0.8940946,1.7685862,2.7586837,0.043672539728339815,0.008124083486441391,0.41201508,0.10608869,0.4373012,0.099706404,0.41598,0.093359984,0.39984858,0.07444693,0.4652743,0.111493215,0.4645612,0.06283869,0.65359396,0.09069247,0.61160433,0.09762407,0.43003812,0.06613892,0.3500154,0.059653204,0.31657243,0.056234177,0.38468623,0.09988894,-37.45118,429.23926,0.20748481,12.364915,34.698162,216.10646,0.18227206,11.607667,-4.3503704,173.32698,0.03461921,7.893001,30.386309,90.96986,0.0863278,3.2977176,24.73743,108.29282,-0.028374465,4.6865187,13.029614,73.80081,-0.026633723,2.5256488,8.45519,170.66165,-0.1690008,6.7782135,16.849442,80.96709,-0.14007984,3.659063,5.7149873,92.3701,-0.1485956,3.4806478,18.212828,128.9128,-0.09249071,4.1915736,12.131984,81.76772,-0.047463067,2.8986602,14.3712,67.099785,-0.04160689,2.748651,0.2613484,52.76359,-0.035967268,1.7938071,1,ai_metal_01.wav,35
0.18679686,0.0012432295,-0.3951905,0.68848395,3342.042294991664,345035.0846746925,1.51788354706968,3.414458928454449,2984.4357066452753,31010.98195724941,7147.7773030598955,654730.674697914,0.13824462890625,0.0035628870957427556,107.666015625,8,0.19335441291332245,0.18875831365585327,0.056437925,0.0029622223,2.7506373,9.613258,1.4406724,1.5554781,1.7393082,2.8895679,0.02745461724193866,0.004276351020914896,0.5650533,0.10866775,0.5194512,0.09006162,0.41126162,0.07471613,0.38033888,0.06680803,0.4088226,0.07117366,0.46488515,0.0632617,0.65720725,0.08893296,0.57764256,0.0913037,0.456685,0.077692024,0.39048123,0.06740802,0.42244714,0.079295605,0.52700377,0.10583216,-44.227005,666.9978,0.06349587,10.9124775,35.201775,212.61385,-0.10559756,5.339032,-10.885992,144.3877,0.04499267,6.184557,23.980059,187.21817,-0.15358736,4.8912163,20.025501,163.25548,-0.12396897,7.607407,10.323109,89.390884,-0.13845931,1.928378,4.3006983,171.4942,-0.056676514,5.0572963,12.804966,70.9246,-0.036353536,2.2678246,3.123045,129.5972,-0.09344613,5.031455,18.005383,141.61287,-0.17999552,2.822356,18.448801,184.59573,-0.20751983,3.105162,19.079956,95.462074,-0.06560975,2.2516055,2.7683895,49.499096,-0.03128991,2.1369426,1,ai_metal_01.wav,36
0.18986985,0.0013963154,-0.59867966,0.25864363,3431.3938471951146,356967.67494108516,1.2352817673038898,1.9222400496296288,3035.752040190441,47337.505304048944,7330.1116943359375,601641.5150370449,0.13106734664351852,0.0029552499616751133,103.359375,9,0.21424302458763123,0.19680482149124146,0.050714597,0.0018516089,3.2949965,16.542257,1.2899108,1.2484304,2.600877,8.804712,0.046356378825179054,0.008228271941412313,0.43748116,0.11436612,0.4116295,0.09432603,0.3659405,0.08226067,0.35820287,0.074154906,0.40210032,0.08828119,0.43100646,0.07238619,0.61054665,0.10196138,0.6313762,0.10926529,0.46936277,0.07663167,0.38193944,0.06809177,0.35109514,0.06940469,0.43438497,0.12967348,-43.45442,663.88745,-0.0062123407,17.827879,35.430202,280.51794,-0.0030094518,13.954516,-7.6516004,244.2483,-0.0641025,8.817257,20.810291,406.1616,0.06944732,8.487324,19.39281,215.47197,0.04382389,5.976536,9.833741,93.83203,0.07027067,2.8838422,2.0747316,290.96167,0.06090972,7.1159487,11.992913,183.19543,0.08081614,4.4590077,0.28707716,212.63869,0.14395002,4.732961,16.61017,268.23035,0.09777087,7.21323,11.47052,145.17236,0.026271679,5.1825786,15.380104,67.47355,0.007635174,3.4418824,3.0808694,50.491917,0.05696457,1.6876187,1,ai_metal_01.wav,37
