rms_mean,rms_var,rms_skew,rms_kurtosis,centroid_mean,centroid_var,centroid_skew,centroid_kurtosis,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,tempo,num_beats,dynamic_range,rms_variability,flatness_mean,flatness_var,flatness_skew,flatness_kurtosis,onset_mean,onset_var,onset_skew,onset_kurtosis,tonnetz_mean,tonnetz_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,chroma_12_mean,chroma_12_var,mfcc_1_mean,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_var,label,filename
0.15995578,0.004232167,0.1997322,-0.07921982,2834.996961418177,1025621.3545563602,0.6789923581843696,1.328271093123659,2969.0994984426234,164589.4939345603,6482.369135334026,3266707.1684262315,0.10403829757643189,0.0056325833108324145,117.45383522727273,52,0.32231414318084717,0.406706839799881,0.022934929,0.0010695974,3.6598427,18.804783,1.4735945,3.0654223,3.085022,11.301116,0.03325273352821334,0.021261210329207664,0.3774608,0.12262912,0.33456835,0.08036666,0.4465009,0.13734855,0.32517496,0.07596635,0.32901895,0.08621387,0.36930954,0.10938142,0.3477771,0.08036687,0.3690541,0.09722638,0.3164063,0.06355774,0.41146803,0.11556912,0.3197043,0.07777363,0.32182133,0.07805312,-120.221825,4703.725,-0.1693115,117.929665,60.321106,1236.661,-0.0034412378,29.559204,39.743374,585.74567,0.035354387,13.379127,37.30932,358.1929,-0.03126848,5.7163606,10.078663,197.08337,-0.023653306,3.395374,6.597608,202.3011,-0.0207696,5.287816,0.17625318,170.14847,0.005498964,3.1699457,-2.842057,155.87526,-0.0040919743,3.0099027,-4.793319,117.95292,0.0010590922,2.2588813,1.6872978,101.20865,-0.008881756,2.3715396,-9.871151,160.00613,-0.03565306,2.5395024,-4.987425,101.59782,-0.0052240063,1.8292316,-10.826739,108.115204,-0.009860812,1.8597533,1,ai_disco_09.wav
0.076378904,0.00078117166,0.837139,-0.10731125,3359.2960287422366,164011.38527206448,0.008436313565141348,0.28715975274253935,2836.9090883848003,60628.21206223732,6783.775646103425,754319.7449358207,0.16926995150445046,0.001762911240876445,129.19921875,62,0.14770908653736115,0.36593151092529297,0.06346404,0.0012125691,0.71101964,0.16979146,1.7010313,4.85492,1.9070357,3.1465044,0.020431195805237584,0.01934392168831384,0.39252496,0.08515286,0.36308637,0.04292382,0.58679736,0.09847113,0.40346283,0.07127687,0.3548811,0.048111454,0.45126924,0.074285574,0.37889484,0.054751724,0.4853243,0.10357743,0.3710173,0.048666272,0.54808944,0.0834644,0.634111,0.09653177,0.35604405,0.042717222,-112.77677,2180.9668,0.0003847323,89.4184,42.303528,217.14667,-0.0020970707,7.804757,-10.855784,280.41302,-0.010325637,11.370483,28.857758,173.36395,-0.01190223,6.4689713,11.512641,67.10691,-0.007946547,2.375548,14.827626,64.45827,-0.005276931,2.3977666,15.506146,41.890938,-0.008353463,1.4769346,13.131492,42.789238,-0.0091331825,1.0990589,5.7144427,39.603546,-0.0068230387,1.1668919,3.3352284,48.568672,-0.010018988,1.5356573,-4.7791557,39.915863,0.00094846456,1.3870972,0.3895785,44.128265,0.0010582788,1.346486,-2.0393333,43.91436,-0.016702984,1.4670925,1,ai_disco_10.wav
0.15559447,0.005993275,1.0330983,0.57310414,2457.9356296547808,895169.1726542371,0.9602734725194179,1.6154982036422707,2592.754794115569,216166.06696573753,5302.7346017559985,3320668.166181938,0.08459321485584366,0.004882175530740739,172.265625,86,0.3752088248729706,0.4975513815879822,0.022463404,0.0012374227,3.676601,17.02015,2.1073508,6.7776384,2.3918161,7.13033,0.004213335650821146,0.04459475566002919,0.34626105,0.07026762,0.37499276,0.04974363,0.52206016,0.09001031,0.67090607,0.1118726,0.51871777,0.080115914,0.44288176,0.076485895,0.37005726,0.061589576,0.3533928,0.07518613,0.3162882,0.089714944,0.38254073,0.10117802,0.48281303,0.11048546,0.35386112,0.076699264,-114.82234,4606.827,-0.05935997,142.759,81.74721,1260.0803,-0.011167909,40.773037,9.174613,787.02496,0.033171788,27.937563,30.504097,543.6097,0.016007334,16.667986,2.9962249,430.14032,0.033368047,14.730471,2.9507987,220.10953,0.028283317,6.6408677,4.9390836,225.26836,-0.01613039,6.211015,8.537819,169.05325,-0.01224228,4.244718,-1.6031846,138.33473,0.011849153,3.829557,7.1055446,122.84646,-0.0037273136,3.567151,-4.9828963,176.83775,-0.02636906,5.35088,7.4453244,107.33323,-0.00032836365,2.8329432,1.4288642,112.19437,-0.017349456,3.080106,1,ai_hiphop_01.wav
0.18394981,0.0041514924,-0.94197345,0.48385477,2241.2513098860595,631059.0559914141,0.41313362140126125,2.355326170786724,2464.0389515014826,226008.92198728907,4773.079471174778,2871508.7023072406,0.07666053417666409,0.002931082396172519,129.19921875,53,0.30698901414871216,0.3502698838710785,0.016226456,0.00099762,4.485538,24.436716,1.9196647,10.655022,4.060826,20.501646,-0.0031597193868789447,0.01837948476246056,0.43423018,0.10736445,0.39778128,0.10659824,0.35286096,0.08637276,0.36397254,0.09815299,0.32124323,0.08006912,0.3325722,0.065588824,0.49169666,0.11672834,0.4229213,0.09702063,0.3546555,0.0857222,0.33936095,0.085649334,0.40082395,0.0863234,0.55816,0.13560191,-116.83683,8232.648,-0.069089584,278.0301,79.08085,1026.1124,0.01632136,27.856653,-7.4917765,491.6188,-0.051993877,12.527253,18.967705,355.33414,-0.02659628,5.343075,5.631216,280.04077,-0.025557881,4.3858647,8.544301,321.90408,-0.023979696,4.124806,6.2979136,250.37036,-0.022518033,5.2757254,7.7717156,247.3357,-0.03830481,3.7392654,4.246396,137.34851,-0.003455642,3.4797666,10.864981,134.91423,0.0030954496,3.5982356,1.6605933,101.084366,0.011657592,2.637813,10.084308,109.07788,-0.014804753,2.3027284,3.8556993,98.511795,-0.03901263,2.160623,1,ai_hiphop_02.wav
0.3120774,0.014897092,-0.002550291,-0.7297342,2074.98319931221,586559.7190889324,0.44860512549259596,0.40383863243020857,2565.519633079011,220736.92908699968,4676.155057263448,3526498.926635737,0.0644561484133127,0.0022055482625342,184.5703125,89,0.5424341559410095,0.39110055565834045,0.010799087,0.00037949593,3.8146007,17.585527,1.997576,5.8926363,2.6427677,9.4336195,-0.003894367702577932,0.00912928689057173,0.52883554,0.10872838,0.45083603,0.09816489,0.4049153,0.07841948,0.39931372,0.07470939,0.45307824,0.09218946,0.50497615,0.11811084,0.45706904,0.09330482,0.4920661,0.11201796,0.48812357,0.11728236,0.44038293,0.10355847,0.44573408,0.107699595,0.45401114,0.0859181,-87.93179,3633.7725,0.047087997,77.38297,75.66935,1040.3617,0.03862427,23.522943,0.54516035,476.518,0.054719873,16.201754,34.333744,477.27573,0.03496972,13.607848,31.624844,340.47916,0.029092263,8.064645,5.7326593,236.4146,0.0035292895,6.0930333,0.8087756,207.14865,-0.023546273,5.0668774,6.7684174,157.96266,-0.011391001,4.40838,4.485678,135.99545,0.0045668287,3.7629976,6.5669065,114.68624,0.008298647,2.9892292,9.585944,88.8602,0.0075143175,2.7197187,13.948797,92.41653,0.0033293844,2.6118963,4.5206547,87.59109,0.009374131,2.5319157,1,ai_hiphop_03.wav
0.1561486,0.0073652933,0.3795636,-0.45483303,2216.601104451193,1663777.7730459964,1.048504514871846,1.1190626990972072,2506.963238476353,489183.4112610896,4683.4716796875,6696761.990947989,0.07965446920955882,0.007784513195905719,92.28515625,41,0.3975789546966553,0.5496129393577576,0.018293342,0.0018518606,3.9091196,17.338078,1.6483009,7.25468,3.4366503,14.641863,0.02222946815860843,0.062502687718849,0.36832947,0.12530725,0.4068195,0.095225416,0.44407016,0.14649624,0.25600508,0.04194479,0.2544137,0.08623743,0.21958016,0.07149282,0.20796742,0.074663855,0.24466193,0.09973688,0.24639146,0.061121654,0.34727237,0.10912186,0.2905966,0.083814315,0.31018832,0.10711932,-178.55573,7957.6113,0.01840882,272.86462,84.532646,2621.7195,0.011846394,71.53326,14.195497,973.8322,-0.015820704,21.136347,31.92303,580.6114,-0.023016192,13.909228,20.005318,373.8482,-0.004347955,8.263415,-1.699865,469.53116,-0.032388423,7.941367,3.616043,215.82837,-0.0022725617,5.301595,-7.837112,337.34137,-0.010176033,5.9488106,1.283979,237.19704,-0.024117636,5.0204816,-2.2220562,226.78894,-0.025189249,4.2265596,-2.9154768,195.93571,-0.018403793,2.8164089,0.8224523,232.81453,0.025944656,2.7077932,-3.5993538,162.81775,-0.019527387,2.349496,1,ai_hiphop_04.wav
0.13553388,0.0067069354,0.75343776,-0.108639,2541.962408650296,1379918.272155177,1.116124547222643,1.992677184723874,2536.2647975127798,381386.7498764054,5366.367550309597,4705696.010427964,0.10235539014125387,0.007728930816148183,143.5546875,71,0.36977219581604004,0.6042465567588806,0.028045123,0.002080928,2.8185446,8.568439,1.9124081,5.4295487,2.474163,6.6117992,0.024851437726832865,0.016118938892424366,0.30614385,0.079734966,0.35427284,0.085320145,0.47699893,0.10004522,0.44539404,0.092841946,0.3399777,0.06989282,0.33638066,0.07539853,0.46444088,0.12797448,0.54544693,0.13834159,0.4769048,0.111351795,0.45221406,0.107035786,0.40269163,0.10366103,0.31865004,0.0883364,-136.5665,6920.4634,0.13505179,155.68933,77.8998,1736.9475,-0.050274167,49.01559,-2.5540564,851.72253,0.0024005843,26.044426,7.981224,452.8212,0.015866777,10.518647,0.34997106,469.0047,0.025289405,10.529439,2.8632865,395.8559,0.012085991,4.4501305,-0.80201083,203.43001,0.014047336,5.4114237,6.260512,168.5181,0.003887934,2.4389062,-6.4194403,187.17433,-0.007977052,3.51738,0.8876039,277.86398,-0.0050960695,2.9095485,-3.6048172,179.88698,-0.0072706696,3.5537128,-0.61235756,109.17237,0.0072083636,1.7999054,-6.14619,119.03662,-0.005382361,3.0175998,1,ai_hiphop_05.wav
0.12221121,0.0042720735,-0.19318232,-0.74286914,3272.928830457482,1701400.5570115866,0.1315956681748355,0.6945490014424647,2979.4368567231973,282900.1379935164,6967.899532731472,4382019.314549971,0.13585594342589008,0.013825674336648027,117.45383522727273,57,0.2580491006374359,0.5348207950592041,0.044726253,0.0045681647,2.9449449,9.884446,2.2741075,15.791158,4.027295,21.712383,-0.011914004002007962,0.018539763251957025,0.42755315,0.11952028,0.38310078,0.09814462,0.35917455,0.09635352,0.40575188,0.12502307,0.33064795,0.0808276,0.32755643,0.10274722,0.2831043,0.070934154,0.3489098,0.077066235,0.4873643,0.1403374,0.43417665,0.100804076,0.46890646,0.12331197,0.38533068,0.088658266,-181.00919,20937.266,0.07539538,549.96313,38.213108,1742.7852,-0.029089872,50.62661,18.454147,754.4404,-0.030409858,30.225504,28.134653,499.60062,-0.03217376,16.902071,14.678274,304.79977,-0.02636467,10.924319,0.20907395,317.90842,-0.014001916,10.027222,1.5573407,267.80075,-0.018719738,8.854284,7.0821695,147.2045,-0.012435669,5.1498265,-3.0367541,181.41103,-0.010110302,6.1437016,6.4121046,138.5072,-0.0051152995,4.7136207,-8.307723,120.97574,0.0005094392,3.9086854,-0.8872573,84.80725,-0.009773076,3.2900991,-3.104643,86.582016,-0.0056442777,2.8519104,1,ai_hiphop_06.wav
0.14758313,0.0064524743,0.6836933,0.20156813,3007.204172237643,891616.66097629,0.6741673030523067,0.5564541215133549,2927.330094931447,110527.13565202653,6523.243888169988,2640172.284548926,0.13580832466621517,0.008143287564290868,129.19921875,29,0.38804328441619873,0.5442850589752197,0.048994046,0.0043699825,2.1531742,4.5005155,1.5650022,5.134925,4.834644,30.19331,0.02220979124307227,0.02930984282419267,0.464463,0.14191544,0.39779112,0.09008658,0.41052935,0.11053872,0.35205084,0.0832161,0.41999236,0.116212204,0.38461682,0.102563664,0.29450092,0.070546515,0.34408447,0.088202395,0.33938396,0.07467867,0.44355878,0.104051985,0.46269986,0.10865106,0.44026506,0.09267042,-101.1287,7423.7866,-0.46228802,214.17809,66.52637,1104.9812,-0.08597606,30.801308,9.984687,501.07993,-0.044089384,14.2309,16.324791,504.76248,0.005109102,8.681885,-3.5528288,209.99872,0.008427303,4.343375,2.6677527,223.6932,-0.0033892868,4.883012,8.095726,197.29976,-0.011601116,5.995094,-7.131983,178.1304,-0.011861119,4.934011,6.449998,194.84145,-0.014033577,4.0870624,-2.7648885,90.556694,-0.009319155,2.3271236,-7.3702183,108.590256,0.004815378,2.470558,-0.20088181,78.30651,-0.004992064,1.602903,-7.7417946,88.51771,0.013175579,1.9121119,1,ai_hiphop_07.wav
0.13889946,0.007066895,0.4467284,-0.501106,1690.8971955956524,708691.5823273994,0.7195118821060335,0.3035804728649176,2091.348785988857,507025.44222465064,3690.8193487870067,3896188.8906235048,0.052720391713428794,0.0011622444284963306,143.5546875,71,0.3561711311340332,0.6052206754684448,0.008518091,0.0003270852,4.303772,23.122782,1.4122131,3.7056859,4.24272,26.142382,0.01191351896572593,0.0453202849769782,0.4025184,0.07783091,0.39278528,0.089444235,0.46187094,0.118326195,0.4281132,0.08970456,0.3958246,0.104633875,0.2728651,0.06675408,0.27667978,0.05853198,0.21719506,0.059167814,0.17802176,0.047243424,0.24516018,0.08688671,0.34042305,0.05581912,0.6202176,0.114739954,-169.60207,10206.52,0.07031103,79.3487,112.05184,1416.9719,-0.050901506,17.98378,11.32167,365.58014,0.0051651984,9.881499,29.003887,254.82396,0.015881028,4.6734357,6.9993696,203.50528,0.0026345416,4.1216087,9.835579,220.7223,0.0067626787,2.831585,4.201482,126.95221,-0.010416702,2.3914149,-3.3387568,155.74309,-0.007929749,2.5747066,2.1277907,130.31953,-0.022177225,2.336617,0.92583275,93.573616,-0.00027096973,1.6840959,1.2153931,137.76637,0.011325186,2.6497636,-0.33651564,72.37776,0.0030973675,1.5897588,-0.5818435,57.711113,0.008616851,1.58196,1,ai_hiphop_08.wav
0.16375986,0.0048357556,-0.18695231,-1.0024613,2563.1375146427176,777651.7541276601,1.3111846683721597,2.372731566486852,2648.2041682291706,153338.67152436572,5517.466636634094,2584740.267986149,0.08980935867356811,0.005267217172291492,99.38401442307692,49,0.28881770372390747,0.42464375495910645,0.02689283,0.0017828824,2.4853098,6.0968733,1.921936,5.260231,2.5553439,7.341872,-0.01384954628571497,0.03216479845791172,0.3478299,0.09280186,0.3766719,0.09138489,0.38475192,0.091911726,0.40304604,0.09853242,0.42930573,0.10258494,0.44544086,0.10645365,0.45213762,0.08999661,0.44850853,0.099384636,0.4765521,0.11212023,0.44068214,0.10938255,0.42459655,0.094903335,0.3940296,0.10233727,-105.20399,3115.1433,-0.03627735,133.39229,75.41158,770.2813,-0.0117232995,30.624556,4.2315335,759.7862,0.06264538,29.16523,24.699806,320.21573,0.05338473,11.741562,8.950019,293.9891,0.002283455,10.419723,6.4597425,253.19398,-0.0044464725,7.6877284,0.7628929,165.9764,0.001877863,5.303543,10.326326,134.26012,0.006533426,4.5038376,-7.333186,124.354454,0.019592352,4.288852,4.938415,93.73431,-0.0019825147,3.1998296,-2.0299268,117.023186,0.0020356548,3.396012,1.4278922,81.29873,-0.0006517729,2.7376714,3.3851972,72.912224,0.013876354,2.3499696,1,ai_hiphop_09.wav
0.17368373,0.0038137126,0.89354736,1.2287064,3576.6332551534733,960693.3276282306,0.8134844784744036,1.0348109462246535,2984.0293925103874,65843.12250271557,7262.597750731666,1360548.902719097,0.18074153746613777,0.010169793295954445,123.046875,62,0.342003732919693,0.35556158423423767,0.07898295,0.0042600515,1.1235365,0.9855859,1.8340651,3.069943,2.0366077,5.6430893,-0.0322593018142924,0.025139502405140308,0.3949106,0.08163763,0.391876,0.084345,0.3958788,0.08494457,0.44105935,0.09610263,0.45406085,0.080156155,0.54368806,0.09751369,0.48978233,0.08473823,0.42697775,0.08432055,0.39469233,0.08432444,0.39052176,0.07995814,0.4814115,0.11441016,0.43838057,0.095515236,-44.022644,1965.9207,-0.01548098,60.894882,43.019447,872.88495,0.058977317,28.351429,14.329044,564.5904,0.02032327,18.241209,26.648132,337.39355,0.026247999,9.143326,4.201707,331.83063,-0.0061085573,8.836338,3.165711,155.11395,-0.0013993126,4.2015376,-0.1675621,167.56635,0.02191046,4.0748644,7.074347,126.38477,0.020532602,3.9689012,2.0554674,98.495705,-0.000271637,3.4362483,5.8128924,104.27402,-0.0067162085,2.733509,-0.67154855,81.37204,-0.00091833965,2.3812106,2.4804783,65.333115,0.012303912,1.8676229,-7.5669603,62.85055,-0.0034562007,1.8930936,1,ai_hiphop_10.wav
0.04093962,0.0011498776,1.3388002,1.3437448,1424.3333604438521,598724.6683625723,1.167738826637671,0.769523432604402,1850.5245340949828,352653.7733166163,2865.257674178841,3374701.134039478,0.0495548779750387,0.0010356203369037643,89.10290948275862,26,0.16874103248119354,0.8282892107963562,0.0077155367,0.0005160933,5.3138638,32.601295,1.4550819,5.8910713,3.4320548,14.071905,-0.02669451586373417,0.04013101466746967,0.23257768,0.0769736,0.2657427,0.12073515,0.30788252,0.08395336,0.5300125,0.14571938,0.36619696,0.10713387,0.24496593,0.07756431,0.23533545,0.09576896,0.21175902,0.05513636,0.3128561,0.124634735,0.22956452,0.056630198,0.3561997,0.10979845,0.36129186,0.112662405,-324.24908,7053.034,-0.121158816,165.82263,121.82053,1083.8645,0.0106009375,31.990622,7.928481,532.6156,0.046153072,7.5318284,20.378565,143.58095,0.027784176,3.3568485,10.410537,160.23062,0.00706478,3.3198545,10.503485,85.78348,0.0028470678,1.6356156,1.7634693,87.6012,0.011782808,1.3155149,0.3609606,121.471794,0.014103445,1.7347118,-3.834893,89.45194,-0.0060252515,1.3038446,2.9880147,57.284576,-0.022618461,1.0868925,2.0329144,62.6812,-0.01906437,1.2574506,1.6361798,97.38771,-0.014763528,1.4864031,-2.5968652,55.517567,0.006697766,1.1028365,1,ai_jazz_01.wav
0.094770364,0.001221202,0.7935702,0.7881763,1042.9886237521139,171467.2634796467,1.436597116352051,1.7339502962032327,1568.383045278475,195909.19093884865,1946.1965649489648,1346298.3261733025,0.03881987108165635,0.00035904084706382103,89.10290948275862,44,0.2161315679550171,0.3687407970428467,0.0016353136,1.9350562e-05,6.5374312,64.74097,1.578001,4.2759852,2.095526,4.352281,0.03538661770180788,0.02572022985818106,0.23103493,0.09778018,0.17774743,0.048209097,0.26771894,0.097693786,0.26780814,0.10806872,0.22898428,0.07387737,0.27641726,0.09991946,0.26769206,0.057241853,0.40889803,0.1527174,0.30578282,0.08717423,0.25561902,0.07029435,0.33856046,0.14056335,0.19932269,0.049198713,-254.02661,3272.7466,-0.08666759,172.54733,151.62317,858.7427,0.0031564464,35.37215,7.134878,170.10136,0.011740901,5.09443,24.766226,146.99892,0.011489507,4.98844,5.28941,96.0419,-0.0011299272,3.6603634,8.872661,82.942955,-0.0059504723,2.2293615,5.827289,121.42676,0.013322588,2.783428,2.9697442,111.57602,0.008110899,2.5470185,0.2556331,92.21329,0.004361265,2.2768993,1.8484412,94.650925,-0.0026242165,2.1297064,-1.097537,84.94073,-0.0029656445,2.1284328,1.5867662,98.956,-0.0077528954,2.1475217,0.20504051,88.63651,-0.0006512156,1.8461491,1,ai_jazz_02.wav
0.13439776,0.0037306205,-0.1994766,-0.85084724,1931.9713737180791,488514.9677140687,0.9454924237618421,0.45463691331442657,2283.094218974112,180994.42248951655,4139.283303653493,2654270.687865623,0.07347423447174922,0.0014898253312845976,99.38401442307692,45,0.26561856269836426,0.4544629752635956,0.009957806,0.00032502876,4.353921,26.035803,1.2118605,1.9644178,2.5018797,6.700533,0.04697596546844377,0.02954939555555102,0.33994424,0.13608417,0.20475729,0.04177862,0.36565056,0.14990376,0.23157267,0.043859612,0.32988128,0.1229972,0.26141602,0.09515676,0.18325524,0.031545024,0.3481969,0.13064195,0.24682051,0.076722324,0.2512688,0.07845324,0.23661494,0.09529336,0.23618253,0.056320414,-150.94662,4111.33,-0.11556876,46.63284,98.71782,775.7287,0.025863659,16.892975,-1.0599623,218.3376,0.011485183,4.621694,30.735739,157.98866,0.0071584876,4.113268,7.9866214,143.9204,0.0406498,4.0741425,8.93705,94.04752,0.020272985,2.5516179,1.0626724,87.75181,0.013164099,2.1891658,1.8999391,73.3296,-0.0031319088,2.026008,-5.950542,64.08654,-0.0072250683,1.9373556,8.559111,61.879456,0.0024286855,1.3596148,-0.48782992,93.157135,0.012344436,1.8170412,9.929949,114.932106,0.00206155,2.2851195,-1.3219379,99.93605,0.0061933943,2.1781528,1,ai_jazz_03.wav
0.10768212,0.0033961227,0.3538786,-0.31710124,2073.8850993440365,806536.9135192061,0.17789224167266968,-0.6586004324667787,2367.8331754257574,396562.70027355186,4510.472725788506,4350638.413299263,0.07451995755127709,0.0025604903056095966,184.5703125,88,0.2694932222366333,0.5411879420280457,0.013908977,0.00063817453,3.8924382,19.87601,1.298541,3.3346963,3.2483392,15.308348,0.0020900110613151436,0.03447039097360288,0.3084045,0.12585732,0.22986525,0.05242626,0.3228259,0.11777206,0.21261048,0.06320488,0.1840769,0.044136826,0.29853433,0.1001913,0.21967082,0.05394458,0.27047777,0.114069685,0.23665576,0.07859368,0.33318222,0.089960955,0.5127128,0.17653902,0.26953918,0.044900544,-188.71227,11370.64,-0.05267451,120.52005,88.88251,1120.4697,0.03364016,19.808155,17.74378,318.51474,-0.0037620126,7.4988694,31.806047,230.2396,-0.025010442,3.7176042,0.20235257,99.524124,-0.015192382,3.1334379,8.213457,100.94725,-0.005266371,2.1005447,3.2003012,82.37001,-0.008442998,2.1818788,-0.51217186,134.82764,0.0016841771,2.2871103,-3.0267916,108.80775,-0.017331053,2.072384,2.1381595,107.19544,-0.016190559,2.0050254,-1.7976377,87.11531,-0.018121302,1.7162637,2.7849998,110.68985,-0.006563667,2.146543,-2.9792778,82.40966,-0.0027275318,1.7967643,1,ai_jazz_04.wav
0.15008743,0.0021624658,0.082028605,-0.08617973,2325.733039590377,448686.9489508271,0.16028609427696172,-0.25628711061402765,2459.232353987449,142937.0498582288,5025.877942537007,1698733.236686819,0.08872395329431114,0.003110432001598741,92.28515625,45,0.27760201692581177,0.30983489751815796,0.028823828,0.0014919004,2.2293298,5.016721,1.3252065,2.4889634,3.2975059,14.871809,0.09363748438162763,0.024403602684775285,0.45900932,0.11019451,0.3964331,0.07228205,0.4446102,0.07647257,0.2887742,0.03747764,0.36393583,0.043602224,0.45547768,0.076126,0.4895801,0.05541678,0.7144886,0.0915365,0.47950593,0.061535697,0.44979292,0.07082466,0.4241006,0.08077384,0.3942164,0.05555693,-80.82843,3395.5696,0.035893418,76.74503,87.86051,733.7407,-0.01098789,12.767126,-7.129523,226.30453,-0.019601803,4.229391,31.847584,108.537704,-0.0037724064,3.2692413,-0.28308976,54.726715,-0.002243127,1.8456253,10.998502,52.574787,5.1345618e-05,1.3568064,4.0597773,53.56065,-0.011884791,1.3891714,9.572173,57.059204,-0.011284038,1.5544564,2.5378323,41.213905,-0.0020849104,1.0842892,4.4518995,33.612267,-0.0022152856,0.973133,2.5014894,31.16598,0.007768631,0.9107067,5.476835,34.81455,0.010336054,1.0146587,2.0222592,36.45548,-0.0019569057,1.0206205,1,ai_jazz_05.wav
0.1635758,0.003703103,0.62081087,1.0195842,2184.518991266361,763680.6345450111,0.06838530075795135,-0.5169588252312343,2447.3046993446924,266588.741656264,4662.246808031395,3596415.2532370347,0.08088386464783281,0.003395275410847221,123.046875,59,0.3314759135246277,0.37201792001724243,0.0107990345,0.0006402312,4.8836374,28.873573,1.5927536,4.9756894,3.3248382,15.015833,-0.060421380613083525,0.035174784573642356,0.21790871,0.06935643,0.27630356,0.10658587,0.22311667,0.061181046,0.34827954,0.14347728,0.24931784,0.061980907,0.30665863,0.09947015,0.29893342,0.11677666,0.2507508,0.06364625,0.36586228,0.13794193,0.27037153,0.06757623,0.35459852,0.1460634,0.22687405,0.06884664,-156.5296,5962.889,0.13208406,177.94093,71.58627,1399.8007,-0.05366158,37.74083,15.17999,711.1018,-0.039817125,12.736455,46.18634,249.66104,-0.016305303,5.6987343,10.292486,154.10272,-0.007668318,3.3355966,13.208589,149.61925,0.0008369282,2.9582834,11.802501,206.9613,0.0054690596,2.8152287,-1.6080874,147.32541,0.012049421,2.4616244,0.55818576,143.9351,0.00944332,2.3158593,4.1208615,91.000374,0.0047954316,1.9562206,0.6958718,224.24817,0.0072862576,2.5289025,5.7337294,227.79489,0.0065755844,2.3251612,-5.1886296,176.88687,0.0035910236,2.490407,1,ai_jazz_06.wav
0.18905902,0.00780575,0.75573915,-0.06251621,2302.6434871536994,1358319.4313901658,0.2235302647407412,-0.6640184758034904,2897.3426815307225,661191.1017711441,5616.382705168828,9591378.377199156,0.0595816502999226,0.0016201559794955895,112.34714673913044,57,0.406512975692749,0.4673151969909668,0.010354734,0.0003965652,4.082093,21.604755,2.268166,13.151854,2.3345582,5.1349344,-0.018433757165515378,0.015892025950728427,0.34676057,0.09355956,0.345178,0.10944748,0.31575897,0.080747165,0.4083595,0.10649149,0.41339594,0.106003776,0.316624,0.08779171,0.3862928,0.13178119,0.36734217,0.081005596,0.5549305,0.13283907,0.4405504,0.11788224,0.3478074,0.0829681,0.41702893,0.1108008,-184.25986,8482.719,0.054030795,251.45668,78.9785,2035.1672,-0.10193066,50.791576,62.362255,1161.3566,-0.010345052,29.13694,36.903008,344.76157,0.053137954,8.877958,21.538868,172.28285,-0.0017229108,3.9720626,4.5505705,168.7019,0.029492546,5.3148932,8.74337,161.71428,0.007216567,3.789702,5.9489117,183.438,-0.017619543,3.9910858,1.4935384,177.27562,-0.04007796,2.80719,6.565737,105.26877,-0.018510751,2.8608668,0.7147559,116.82798,0.013820447,3.1539469,2.3089561,143.48044,0.038065895,3.3951292,-1.4751016,128.63257,0.017603127,3.10209,1,ai_jazz_07.wav
